time,geo,age,sex\nat,BE,FO
1996,Wal,97,M,54,7
1996,Wal,97,F,303,12
1996,Wal,98,M,30,5
1996,Wal,98,F,200,15
1996,Wal,99,M,24,3
1996,Wal,99,F,144,9
1996,Wal,100,M,8,0
1996,Wal,100,F,93,2
1996,Wal,101,M,5,1
1996,Wal,101,F,38,3
1996,Wal,102,M,4,0
1996,Wal,102,F,23,1
1996,Wal,103,M,1,1
1996,Wal,103,F,15,2
1996,Wal,104,M,0,0
1996,Wal,104,F,6,0
1996,Wal,105,M,0,0
1996,Wal,105,F,3,1
1996,Wal,106,M,0,0
1996,Wal,106,F,1,0
1996,Wal,107,M,0,0
1996,Wal,107,F,3,0
1996,Wal,108,M,0,0
1996,Wal,108,F,0,0
1996,Wal,109,M,0,0
1996,Wal,109,F,0,0
1996,Wal,110,M,0,0
1996,Wal,110,F,0,0
1996,Wal,111,M,0,0
1996,Wal,111,F,0,0
1996,Wal,112,M,0,0
1996,Wal,112,F,0,0
1996,Wal,113,M,0,0
1996,Wal,113,F,0,0
1996,Wal,114,M,0,0
1996,Wal,114,F,0,0
1996,Wal,115,M,0,0
1996,Wal,115,F,0,0
1996,Wal,116,M,0,0
1996,Wal,116,F,0,0
1996,Wal,117,M,0,0
1996,Wal,117,F,0,0
1996,Wal,118,M,0,0
1996,Wal,118,F,0,0
1996,Wal,119,M,0,0
1996,Wal,119,F,0,0
1996,Wal,120,M,0,0
1996,Wal,120,F,0,0
1997,BruCap,0,M,4450,1909
1997,BruCap,0,F,4361,1868
1997,BruCap,1,M,4248,2041
1997,BruCap,1,F,4121,1851
1997,BruCap,2,M,4212,2028
1997,BruCap,2,F,3779,1885
1997,BruCap,3,M,4065,1904
1997,BruCap,3,F,3819,1808
1997,BruCap,4,M,4007,1989
1997,BruCap,4,F,3890,1866
1997,BruCap,5,M,3970,1899
1997,BruCap,5,F,3792,1854
1997,BruCap,6,M,3857,2006
1997,BruCap,6,F,3663,1881
1997,BruCap,7,M,3708,1883
1997,BruCap,7,F,3636,1847
1997,BruCap,8,M,3706,1880
1997,BruCap,8,F,3462,1830
1997,BruCap,9,M,3612,1842
1997,BruCap,9,F,3442,1803
1997,BruCap,10,M,3540,1761
1997,BruCap,10,F,3323,1682
1997,BruCap,11,M,3494,1757
1997,BruCap,11,F,3160,1648
1997,BruCap,12,M,3699,1539
1997,BruCap,12,F,3421,1639
1997,BruCap,13,M,3531,1599
1997,BruCap,13,F,3407,1564
1997,BruCap,14,M,3434,1847
1997,BruCap,14,F,3288,1772
1997,BruCap,15,M,3408,2051
1997,BruCap,15,F,3260,1941
1997,BruCap,16,M,3268,2131
1997,BruCap,16,F,3221,2129
1997,BruCap,17,M,3172,2225
1997,BruCap,17,F,2994,2160
1997,BruCap,18,M,3416,1855
1997,BruCap,18,F,3502,2014
1997,BruCap,19,M,3735,1687
1997,BruCap,19,F,3768,1833
1997,BruCap,20,M,3717,1832
1997,BruCap,20,F,3834,1991
1997,BruCap,21,M,3877,1869
1997,BruCap,21,F,3910,2082
1997,BruCap,22,M,3882,2166
1997,BruCap,22,F,4028,2287
1997,BruCap,23,M,4305,2327
1997,BruCap,23,F,4506,2582
1997,BruCap,24,M,4559,2718
1997,BruCap,24,F,4876,2876
1997,BruCap,25,M,4910,2966
1997,BruCap,25,F,5149,3058
1997,BruCap,26,M,4980,3235
1997,BruCap,26,F,5149,3052
1997,BruCap,27,M,4940,3356
1997,BruCap,27,F,5019,3297
1997,BruCap,28,M,4865,3428
1997,BruCap,28,F,4848,3234
1997,BruCap,29,M,4907,3393
1997,BruCap,29,F,4817,3163
1997,BruCap,30,M,4782,3636
1997,BruCap,30,F,4718,3312
1997,BruCap,31,M,4893,3645
1997,BruCap,31,F,4709,3359
1997,BruCap,32,M,4713,3693
1997,BruCap,32,F,4630,3369
1997,BruCap,33,M,4627,3372
1997,BruCap,33,F,4563,3079
1997,BruCap,34,M,4290,3369
1997,BruCap,34,F,4377,2995
1997,BruCap,35,M,4292,3109
1997,BruCap,35,F,4462,2846
1997,BruCap,36,M,4334,3129
1997,BruCap,36,F,4498,2885
1997,BruCap,37,M,4388,2796
1997,BruCap,37,F,4461,2633
1997,BruCap,38,M,4196,2681
1997,BruCap,38,F,4476,2508
1997,BruCap,39,M,4225,2445
1997,BruCap,39,F,4438,2331
1997,BruCap,40,M,4056,2535
1997,BruCap,40,F,4404,2359
1997,BruCap,41,M,4084,2421
1997,BruCap,41,F,4399,2291
1997,BruCap,42,M,4108,2217
1997,BruCap,42,F,4300,2172
1997,BruCap,43,M,4149,2149
1997,BruCap,43,F,4419,2013
1997,BruCap,44,M,4185,2156
1997,BruCap,44,F,4410,2006
1997,BruCap,45,M,4002,1967
1997,BruCap,45,F,4393,1744
1997,BruCap,46,M,3930,2058
1997,BruCap,46,F,4450,1881
1997,BruCap,47,M,3976,1846
1997,BruCap,47,F,4449,1635
1997,BruCap,48,M,4109,1828
1997,BruCap,48,F,4536,1633
1997,BruCap,49,M,4109,1781
1997,BruCap,49,F,4747,1507
1997,BruCap,50,M,4235,1662
1997,BruCap,50,F,4609,1498
1997,BruCap,51,M,3525,1525
1997,BruCap,51,F,3992,1367
1997,BruCap,52,M,3661,1552
1997,BruCap,52,F,4284,1334
1997,BruCap,53,M,3586,1393
1997,BruCap,53,F,4060,1235
1997,BruCap,54,M,3074,1445
1997,BruCap,54,F,3508,1217
1997,BruCap,55,M,2730,1234
1997,BruCap,55,F,3145,1065
1997,BruCap,56,M,3002,1532
1997,BruCap,56,F,3444,1364
1997,BruCap,57,M,3177,1356
1997,BruCap,57,F,3791,1159
1997,BruCap,58,M,3162,1353
1997,BruCap,58,F,3721,1073
1997,BruCap,59,M,3112,1282
1997,BruCap,59,F,3698,1037
1997,BruCap,60,M,3005,1266
1997,BruCap,60,F,3636,1063
1997,BruCap,61,M,3000,1109
1997,BruCap,61,F,3696,1014
1997,BruCap,62,M,3159,1097
1997,BruCap,62,F,3751,879
1997,BruCap,63,M,3087,993
1997,BruCap,63,F,3950,783
1997,BruCap,64,M,3266,1013
1997,BruCap,64,F,4179,808
1997,BruCap,65,M,3321,825
1997,BruCap,65,F,4278,731
1997,BruCap,66,M,3217,905
1997,BruCap,66,F,4657,780
1997,BruCap,67,M,3134,755
1997,BruCap,67,F,4420,594
1997,BruCap,68,M,3127,654
1997,BruCap,68,F,4362,616
1997,BruCap,69,M,3019,589
1997,BruCap,69,F,4452,533
1997,BruCap,70,M,3085,557
1997,BruCap,70,F,4601,502
1997,BruCap,71,M,3077,502
1997,BruCap,71,F,4697,462
1997,BruCap,72,M,3156,383
1997,BruCap,72,F,4792,438
1997,BruCap,73,M,2958,411
1997,BruCap,73,F,4941,418
1997,BruCap,74,M,2903,343
1997,BruCap,74,F,4863,370
1997,BruCap,75,M,3044,325
1997,BruCap,75,F,4950,322
1997,BruCap,76,M,2772,290
1997,BruCap,76,F,4995,389
1997,BruCap,77,M,2072,171
1997,BruCap,77,F,3504,250
1997,BruCap,78,M,1237,140
1997,BruCap,78,F,2562,180
1997,BruCap,79,M,1180,125
1997,BruCap,79,F,2458,182
1997,BruCap,80,M,1178,102
1997,BruCap,80,F,2606,173
1997,BruCap,81,M,1392,105
1997,BruCap,81,F,3033,175
1997,BruCap,82,M,1502,116
1997,BruCap,82,F,3473,184
1997,BruCap,83,M,1319,91
1997,BruCap,83,F,3193,178
1997,BruCap,84,M,1121,72
1997,BruCap,84,F,2964,176
1997,BruCap,85,M,936,71
1997,BruCap,85,F,2625,119
1997,BruCap,86,M,787,64
1997,BruCap,86,F,2468,142
1997,BruCap,87,M,635,36
1997,BruCap,87,F,2044,118
1997,BruCap,88,M,549,40
1997,BruCap,88,F,1849,77
1997,BruCap,89,M,427,40
1997,BruCap,89,F,1558,76
1997,BruCap,90,M,311,22
1997,BruCap,90,F,1289,68
1997,BruCap,91,M,250,15
1997,BruCap,91,F,1063,62
1997,BruCap,92,M,195,19
1997,BruCap,92,F,834,45
1997,BruCap,93,M,130,3
1997,BruCap,93,F,638,41
1997,BruCap,94,M,99,9
1997,BruCap,94,F,525,30
1997,BruCap,95,M,69,6
1997,BruCap,95,F,383,26
1997,BruCap,96,M,37,10
1997,BruCap,96,F,247,15
1997,BruCap,97,M,28,3
1997,BruCap,97,F,176,6
1997,BruCap,98,M,20,5
1997,BruCap,98,F,117,15
1997,BruCap,99,M,8,2
1997,BruCap,99,F,60,7
1997,BruCap,100,M,9,0
1997,BruCap,100,F,50,4
1997,BruCap,101,M,4,0
1997,BruCap,101,F,32,5
1997,BruCap,102,M,2,0
1997,BruCap,102,F,14,1
1997,BruCap,103,M,2,1
1997,BruCap,103,F,12,0
1997,BruCap,104,M,0,0
1997,BruCap,104,F,6,0
1997,BruCap,105,M,0,0
1997,BruCap,105,F,2,0
1997,BruCap,106,M,1,0
1997,BruCap,106,F,0,1
1997,BruCap,107,M,0,0
1997,BruCap,107,F,2,0
1997,BruCap,108,M,0,0
1997,BruCap,108,F,0,0
1997,BruCap,109,M,0,0
1997,BruCap,109,F,0,0
1997,BruCap,110,M,0,0
1997,BruCap,110,F,0,0
1997,BruCap,111,M,0,0
1997,BruCap,111,F,0,0
1997,BruCap,112,M,0,0
1997,BruCap,112,F,0,1
1997,BruCap,113,M,0,0
1997,BruCap,113,F,0,0
1997,BruCap,114,M,0,0
1997,BruCap,114,F,0,0
1997,BruCap,115,M,0,0
1997,BruCap,115,F,0,0
1997,BruCap,116,M,0,0
1997,BruCap,116,F,0,0
1997,BruCap,117,M,0,0
1997,BruCap,117,F,0,0
1997,BruCap,118,M,0,0
1997,BruCap,118,F,0,0
1997,BruCap,119,M,0,0
1997,BruCap,119,F,0,0
1997,BruCap,120,M,0,0
1997,BruCap,120,F,0,0
1997,Fla,0,M,30996,1758
1997,Fla,0,F,29758,1785
1997,Fla,1,M,31234,1878
1997,Fla,1,F,29850,1804
1997,Fla,2,M,31661,2012
1997,Fla,2,F,30206,1838
1997,Fla,3,M,33093,1951
1997,Fla,3,F,32101,1869
1997,Fla,4,M,34368,1982
1997,Fla,4,F,32907,1956
1997,Fla,5,M,34906,2063
1997,Fla,5,F,33079,1966
1997,Fla,6,M,34539,1958
1997,Fla,6,F,32827,1986
1997,Fla,7,M,33439,1957
1997,Fla,7,F,31789,1870
1997,Fla,8,M,33007,2002
1997,Fla,8,F,31560,1868
1997,Fla,9,M,32780,1881
1997,Fla,9,F,31038,1816
1997,Fla,10,M,32933,1868
1997,Fla,10,F,31089,1648
1997,Fla,11,M,32025,1784
1997,Fla,11,F,30584,1696
1997,Fla,12,M,32966,1639
1997,Fla,12,F,31398,1556
1997,Fla,13,M,33892,1663
1997,Fla,13,F,32390,1702
1997,Fla,14,M,34675,1866
1997,Fla,14,F,32720,1775
1997,Fla,15,M,35782,1983
1997,Fla,15,F,33489,1956
1997,Fla,16,M,35189,2224
1997,Fla,16,F,33775,2106
1997,Fla,17,M,35636,2258
1997,Fla,17,F,33480,2203
1997,Fla,18,M,35212,1753
1997,Fla,18,F,33734,1940
1997,Fla,19,M,34769,1545
1997,Fla,19,F,33481,1882
1997,Fla,20,M,34129,1598
1997,Fla,20,F,32485,1986
1997,Fla,21,M,33289,1644
1997,Fla,21,F,31608,2070
1997,Fla,22,M,34550,1876
1997,Fla,22,F,33050,2324
1997,Fla,23,M,35812,2178
1997,Fla,23,F,34145,2433
1997,Fla,24,M,37257,2439
1997,Fla,24,F,35752,2677
1997,Fla,25,M,38635,2750
1997,Fla,25,F,37570,2855
1997,Fla,26,M,39856,2816
1997,Fla,26,F,38215,2948
1997,Fla,27,M,39719,3041
1997,Fla,27,F,38241,2912
1997,Fla,28,M,40227,3013
1997,Fla,28,F,38776,2891
1997,Fla,29,M,41810,2997
1997,Fla,29,F,39728,2820
1997,Fla,30,M,42987,3339
1997,Fla,30,F,41605,3108
1997,Fla,31,M,44632,3344
1997,Fla,31,F,42867,2931
1997,Fla,32,M,46461,3461
1997,Fla,32,F,45150,3006
1997,Fla,33,M,46343,3307
1997,Fla,33,F,44781,2815
1997,Fla,34,M,45775,3409
1997,Fla,34,F,44302,2695
1997,Fla,35,M,45653,3149
1997,Fla,35,F,44722,2493
1997,Fla,36,M,44624,3253
1997,Fla,36,F,43451,2602
1997,Fla,37,M,45627,2870
1997,Fla,37,F,44475,2461
1997,Fla,38,M,44807,2962
1997,Fla,38,F,43258,2340
1997,Fla,39,M,44273,2798
1997,Fla,39,F,42780,2086
1997,Fla,40,M,42951,2793
1997,Fla,40,F,42143,2193
1997,Fla,41,M,42462,2717
1997,Fla,41,F,41814,2002
1997,Fla,42,M,41738,2583
1997,Fla,42,F,40751,1929
1997,Fla,43,M,40915,2288
1997,Fla,43,F,39489,1808
1997,Fla,44,M,40865,2386
1997,Fla,44,F,39300,1724
1997,Fla,45,M,38996,2256
1997,Fla,45,F,37864,1591
1997,Fla,46,M,38439,2396
1997,Fla,46,F,37756,1664
1997,Fla,47,M,38745,2399
1997,Fla,47,F,37554,1678
1997,Fla,48,M,38631,2288
1997,Fla,48,F,38049,1551
1997,Fla,49,M,38436,2243
1997,Fla,49,F,37635,1572
1997,Fla,50,M,39446,2207
1997,Fla,50,F,38241,1432
1997,Fla,51,M,35033,1911
1997,Fla,51,F,34537,1314
1997,Fla,52,M,34815,1864
1997,Fla,52,F,34321,1392
1997,Fla,53,M,33232,1840
1997,Fla,53,F,32942,1273
1997,Fla,54,M,28986,1703
1997,Fla,54,F,28700,1262
1997,Fla,55,M,26017,1703
1997,Fla,55,F,26431,1127
1997,Fla,56,M,28717,1788
1997,Fla,56,F,29319,1333
1997,Fla,57,M,31406,1710
1997,Fla,57,F,32887,1108
1997,Fla,58,M,32506,1640
1997,Fla,58,F,33488,1108
1997,Fla,59,M,31501,1500
1997,Fla,59,F,32357,1015
1997,Fla,60,M,30394,1439
1997,Fla,60,F,31841,951
1997,Fla,61,M,30220,1348
1997,Fla,61,F,31800,898
1997,Fla,62,M,30231,1305
1997,Fla,62,F,32479,937
1997,Fla,63,M,30186,1291
1997,Fla,63,F,32323,885
1997,Fla,64,M,30720,1218
1997,Fla,64,F,33701,812
1997,Fla,65,M,30434,1066
1997,Fla,65,F,33700,668
1997,Fla,66,M,29698,1080
1997,Fla,66,F,33456,796
1997,Fla,67,M,27291,923
1997,Fla,67,F,31284,691
1997,Fla,68,M,26212,891
1997,Fla,68,F,30431,682
1997,Fla,69,M,25078,808
1997,Fla,69,F,29315,596
1997,Fla,70,M,24234,748
1997,Fla,70,F,29680,636
1997,Fla,71,M,23869,699
1997,Fla,71,F,29187,589
1997,Fla,72,M,22671,681
1997,Fla,72,F,28480,533
1997,Fla,73,M,21670,656
1997,Fla,73,F,28037,538
1997,Fla,74,M,19676,552
1997,Fla,74,F,26345,477
1997,Fla,75,M,18732,533
1997,Fla,75,F,25976,451
1997,Fla,76,M,17639,455
1997,Fla,76,F,25031,427
1997,Fla,77,M,12840,330
1997,Fla,77,F,18645,272
1997,Fla,78,M,7961,242
1997,Fla,78,F,12701,241
1997,Fla,79,M,7321,230
1997,Fla,79,F,12233,214
1997,Fla,80,M,7912,201
1997,Fla,80,F,13230,223
1997,Fla,81,M,8808,189
1997,Fla,81,F,15204,227
1997,Fla,82,M,8877,175
1997,Fla,82,F,16643,222
1997,Fla,83,M,7796,151
1997,Fla,83,F,15648,220
1997,Fla,84,M,6821,128
1997,Fla,84,F,14084,181
1997,Fla,85,M,5450,112
1997,Fla,85,F,12196,145
1997,Fla,86,M,4741,65
1997,Fla,86,F,10934,127
1997,Fla,87,M,3780,72
1997,Fla,87,F,9377,150
1997,Fla,88,M,3012,61
1997,Fla,88,F,8168,96
1997,Fla,89,M,2445,34
1997,Fla,89,F,6790,81
1997,Fla,90,M,1793,38
1997,Fla,90,F,5409,63
1997,Fla,91,M,1389,27
1997,Fla,91,F,4444,45
1997,Fla,92,M,1036,21
1997,Fla,92,F,3465,63
1997,Fla,93,M,720,14
1997,Fla,93,F,2481,30
1997,Fla,94,M,467,10
1997,Fla,94,F,1869,25
1997,Fla,95,M,328,8
1997,Fla,95,F,1329,27
1997,Fla,96,M,203,7
1997,Fla,96,F,860,13
1997,Fla,97,M,163,2
1997,Fla,97,F,564,10
1997,Fla,98,M,71,2
1997,Fla,98,F,375,6
1997,Fla,99,M,55,4
1997,Fla,99,F,237,3
1997,Fla,100,M,33,0
1997,Fla,100,F,162,5
1997,Fla,101,M,17,0
1997,Fla,101,F,108,0
1997,Fla,102,M,9,0
1997,Fla,102,F,43,0
1997,Fla,103,M,4,0
1997,Fla,103,F,26,0
1997,Fla,104,M,1,0
1997,Fla,104,F,9,0
1997,Fla,105,M,1,0
1997,Fla,105,F,3,0
1997,Fla,106,M,1,0
1997,Fla,106,F,1,0
1997,Fla,107,M,0,0
1997,Fla,107,F,1,0
1997,Fla,108,M,0,0
1997,Fla,108,F,2,0
1997,Fla,109,M,0,0
1997,Fla,109,F,1,0
1997,Fla,110,M,0,0
1997,Fla,110,F,0,0
1997,Fla,111,M,0,0
1997,Fla,111,F,0,0
1997,Fla,112,M,0,0
1997,Fla,112,F,0,0
1997,Fla,113,M,0,0
1997,Fla,113,F,0,0
1997,Fla,114,M,0,0
1997,Fla,114,F,0,0
1997,Fla,115,M,0,0
1997,Fla,115,F,0,0
1997,Fla,116,M,0,0
1997,Fla,116,F,0,0
1997,Fla,117,M,0,0
1997,Fla,117,F,0,0
1997,Fla,118,M,0,0
1997,Fla,118,F,0,0
1997,Fla,119,M,0,0
1997,Fla,119,F,0,0
1997,Fla,120,M,0,0
1997,Fla,120,F,0,0
1997,Wal,0,M,18694,1035
1997,Wal,0,F,17962,938
1997,Wal,1,M,18466,1035
1997,Wal,1,F,17676,1020
1997,Wal,2,M,18634,1159
1997,Wal,2,F,17861,1059
1997,Wal,3,M,19626,1215
1997,Wal,3,F,18490,1187
1997,Wal,4,M,20611,1278
1997,Wal,4,F,19673,1276
1997,Wal,5,M,21168,1327
1997,Wal,5,F,20350,1351
1997,Wal,6,M,20863,1402
1997,Wal,6,F,20083,1329
1997,Wal,7,M,20966,1399
1997,Wal,7,F,19966,1384
1997,Wal,8,M,20834,1494
1997,Wal,8,F,19728,1404
1997,Wal,9,M,20025,1517
1997,Wal,9,F,19066,1446
1997,Wal,10,M,20095,1547
1997,Wal,10,F,19004,1440
1997,Wal,11,M,19309,1483
1997,Wal,11,F,18424,1401
1997,Wal,12,M,19077,1403
1997,Wal,12,F,18346,1421
1997,Wal,13,M,19002,1480
1997,Wal,13,F,17665,1385
1997,Wal,14,M,19116,1672
1997,Wal,14,F,18319,1640
1997,Wal,15,M,19234,1751
1997,Wal,15,F,18701,1700
1997,Wal,16,M,19212,1894
1997,Wal,16,F,18646,1829
1997,Wal,17,M,18937,1991
1997,Wal,17,F,17859,1928
1997,Wal,18,M,18704,1942
1997,Wal,18,F,17970,1911
1997,Wal,19,M,19106,1803
1997,Wal,19,F,18135,1974
1997,Wal,20,M,19273,1847
1997,Wal,20,F,18512,1910
1997,Wal,21,M,19372,1972
1997,Wal,21,F,18630,2010
1997,Wal,22,M,19950,2283
1997,Wal,22,F,18977,2297
1997,Wal,23,M,20550,2648
1997,Wal,23,F,19630,2484
1997,Wal,24,M,20887,2892
1997,Wal,24,F,19933,2712
1997,Wal,25,M,20998,2948
1997,Wal,25,F,20194,2837
1997,Wal,26,M,20329,3120
1997,Wal,26,F,19582,2831
1997,Wal,27,M,20139,3157
1997,Wal,27,F,19594,2917
1997,Wal,28,M,19634,3261
1997,Wal,28,F,19464,3086
1997,Wal,29,M,20030,3269
1997,Wal,29,F,19773,2945
1997,Wal,30,M,20492,3649
1997,Wal,30,F,20450,3250
1997,Wal,31,M,21249,3844
1997,Wal,31,F,21207,3229
1997,Wal,32,M,22182,3818
1997,Wal,32,F,22182,3276
1997,Wal,33,M,21853,3825
1997,Wal,33,F,22213,3182
1997,Wal,34,M,21303,3792
1997,Wal,34,F,21759,3047
1997,Wal,35,M,22012,3696
1997,Wal,35,F,22483,3191
1997,Wal,36,M,21842,3999
1997,Wal,36,F,22051,3033
1997,Wal,37,M,22132,3775
1997,Wal,37,F,22922,3004
1997,Wal,38,M,21797,3823
1997,Wal,38,F,22515,2931
1997,Wal,39,M,21612,3789
1997,Wal,39,F,22101,2808
1997,Wal,40,M,21159,3915
1997,Wal,40,F,21969,2846
1997,Wal,41,M,20995,3750
1997,Wal,41,F,21973,2784
1997,Wal,42,M,20936,3623
1997,Wal,42,F,21802,2696
1997,Wal,43,M,21064,3442
1997,Wal,43,F,21651,2435
1997,Wal,44,M,20899,3325
1997,Wal,44,F,21310,2439
1997,Wal,45,M,20165,3169
1997,Wal,45,F,21040,2334
1997,Wal,46,M,21065,3253
1997,Wal,46,F,21258,2440
1997,Wal,47,M,20908,3123
1997,Wal,47,F,21243,2234
1997,Wal,48,M,21464,3070
1997,Wal,48,F,21984,2368
1997,Wal,49,M,21519,3026
1997,Wal,49,F,21838,2138
1997,Wal,50,M,20940,2871
1997,Wal,50,F,21701,2036
1997,Wal,51,M,15626,2277
1997,Wal,51,F,16604,1683
1997,Wal,52,M,15590,2262
1997,Wal,52,F,16303,1754
1997,Wal,53,M,14563,2032
1997,Wal,53,F,15409,1590
1997,Wal,54,M,12681,1962
1997,Wal,54,F,13467,1564
1997,Wal,55,M,11823,1877
1997,Wal,55,F,12752,1481
1997,Wal,56,M,13193,2195
1997,Wal,56,F,14246,1768
1997,Wal,57,M,14305,2016
1997,Wal,57,F,15781,1756
1997,Wal,58,M,14516,1885
1997,Wal,58,F,16153,1744
1997,Wal,59,M,13872,1929
1997,Wal,59,F,15197,1611
1997,Wal,60,M,13451,1896
1997,Wal,60,F,15223,1622
1997,Wal,61,M,13269,1832
1997,Wal,61,F,15226,1660
1997,Wal,62,M,13948,1761
1997,Wal,62,F,15875,1667
1997,Wal,63,M,13954,1783
1997,Wal,63,F,15925,1691
1997,Wal,64,M,14643,1882
1997,Wal,64,F,17321,1613
1997,Wal,65,M,15033,1669
1997,Wal,65,F,17872,1618
1997,Wal,66,M,14749,1774
1997,Wal,66,F,17861,1662
1997,Wal,67,M,13819,1663
1997,Wal,67,F,17091,1580
1997,Wal,68,M,13332,1627
1997,Wal,68,F,17324,1511
1997,Wal,69,M,12959,1627
1997,Wal,69,F,16846,1577
1997,Wal,70,M,12647,1628
1997,Wal,70,F,16887,1565
1997,Wal,71,M,12456,1500
1997,Wal,71,F,17336,1503
1997,Wal,72,M,11855,1434
1997,Wal,72,F,16846,1410
1997,Wal,73,M,11090,1359
1997,Wal,73,F,16334,1312
1997,Wal,74,M,10589,1186
1997,Wal,74,F,16159,1255
1997,Wal,75,M,10235,1014
1997,Wal,75,F,16268,1153
1997,Wal,76,M,9522,874
1997,Wal,76,F,15676,1049
1997,Wal,77,M,6439,507
1997,Wal,77,F,11147,707
1997,Wal,78,M,4144,380
1997,Wal,78,F,7651,478
1997,Wal,79,M,3712,324
1997,Wal,79,F,7168,439
1997,Wal,80,M,3921,306
1997,Wal,80,F,7408,463
1997,Wal,81,M,4119,310
1997,Wal,81,F,8537,529
1997,Wal,82,M,4377,332
1997,Wal,82,F,9709,557
1997,Wal,83,M,3798,304
1997,Wal,83,F,8681,528
1997,Wal,84,M,3164,262
1997,Wal,84,F,8087,464
1997,Wal,85,M,2479,161
1997,Wal,85,F,6840,384
1997,Wal,86,M,2176,121
1997,Wal,86,F,6231,339
1997,Wal,87,M,1690,85
1997,Wal,87,F,5451,294
1997,Wal,88,M,1317,96
1997,Wal,88,F,4793,252
1997,Wal,89,M,1049,45
1997,Wal,89,F,4067,179
1997,Wal,90,M,829,46
1997,Wal,90,F,3188,154
1997,Wal,91,M,621,39
1997,Wal,91,F,2422,144
1997,Wal,92,M,430,23
1997,Wal,92,F,1969,106
1997,Wal,93,M,340,17
1997,Wal,93,F,1491,62
1997,Wal,94,M,211,16
1997,Wal,94,F,1025,69
1997,Wal,95,M,139,12
1997,Wal,95,F,824,47
1997,Wal,96,M,81,9
1997,Wal,96,F,508,32
1997,Wal,97,M,55,2
1997,Wal,97,F,310,11
1997,Wal,98,M,34,6
1997,Wal,98,F,202,10
1997,Wal,99,M,22,3
1997,Wal,99,F,146,15
1997,Wal,100,M,12,0
1997,Wal,100,F,91,5
1997,Wal,101,M,6,0
1997,Wal,101,F,58,0
1997,Wal,102,M,4,0
1997,Wal,102,F,25,2
1997,Wal,103,M,3,0
1997,Wal,103,F,14,0
1997,Wal,104,M,0,1
1997,Wal,104,F,8,1
1997,Wal,105,M,0,0
1997,Wal,105,F,4,0
1997,Wal,106,M,0,0
1997,Wal,106,F,3,1
1997,Wal,107,M,0,0
1997,Wal,107,F,1,0
1997,Wal,108,M,0,0
1997,Wal,108,F,1,0
1997,Wal,109,M,0,0
1997,Wal,109,F,0,0
1997,Wal,110,M,0,0
1997,Wal,110,F,0,0
1997,Wal,111,M,0,0
1997,Wal,111,F,0,0
1997,Wal,112,M,0,0
1997,Wal,112,F,0,0
1997,Wal,113,M,0,0
1997,Wal,113,F,0,0
1997,Wal,114,M,0,0
1997,Wal,114,F,0,0
1997,Wal,115,M,0,0
1997,Wal,115,F,0,0
1997,Wal,116,M,0,0
1997,Wal,116,F,0,0
1997,Wal,117,M,1,0
1997,Wal,117,F,0,0
1997,Wal,118,M,0,0
1997,Wal,118,F,0,0
1997,Wal,119,M,0,0
1997,Wal,119,F,0,0
1997,Wal,120,M,0,0
1997,Wal,120,F,0,0
1998,BruCap,0,M,4792,1798
1998,BruCap,0,F,4325,1691
1998,BruCap,1,M,4444,1796
1998,BruCap,1,F,4355,1768
1998,BruCap,2,M,4234,1883
1998,BruCap,2,F,4115,1735
1998,BruCap,3,M,4252,1891
1998,BruCap,3,F,3801,1765
1998,BruCap,4,M,4105,1781
1998,BruCap,4,F,3899,1676
1998,BruCap,5,M,4096,1841
1998,BruCap,5,F,3949,1769
1998,BruCap,6,M,4038,1786
1998,BruCap,6,F,3893,1700
1998,BruCap,7,M,3992,1856
1998,BruCap,7,F,3768,1757
1998,BruCap,8,M,3816,1740
1998,BruCap,8,F,3727,1725
1998,BruCap,9,M,3834,1739
1998,BruCap,9,F,3590,1677
1998,BruCap,10,M,3725,1711
1998,BruCap,10,F,3548,1656
1998,BruCap,11,M,3672,1630
1998,BruCap,11,F,3431,1550
1998,BruCap,12,M,3760,1472
1998,BruCap,12,F,3365,1395
1998,BruCap,13,M,3758,1491
1998,BruCap,13,F,3491,1569
1998,BruCap,14,M,3580,1535
1998,BruCap,14,F,3452,1515
1998,BruCap,15,M,3484,1798
1998,BruCap,15,F,3335,1720
1998,BruCap,16,M,3484,1969
1998,BruCap,16,F,3325,1851
1998,BruCap,17,M,3377,2015
1998,BruCap,17,F,3318,2073
1998,BruCap,18,M,3636,1822
1998,BruCap,18,F,3459,1855
1998,BruCap,19,M,3775,1642
1998,BruCap,19,F,3909,1898
1998,BruCap,20,M,3918,1733
1998,BruCap,20,F,3991,1922
1998,BruCap,21,M,3899,1846
1998,BruCap,21,F,4076,2112
1998,BruCap,22,M,4099,1896
1998,BruCap,22,F,4094,2239
1998,BruCap,23,M,4122,2226
1998,BruCap,23,F,4315,2488
1998,BruCap,24,M,4611,2460
1998,BruCap,24,F,4830,2767
1998,BruCap,25,M,4899,2894
1998,BruCap,25,F,5141,3063
1998,BruCap,26,M,5094,3133
1998,BruCap,26,F,5225,3192
1998,BruCap,27,M,5108,3383
1998,BruCap,27,F,5153,3191
1998,BruCap,28,M,5010,3462
1998,BruCap,28,F,4967,3363
1998,BruCap,29,M,4880,3542
1998,BruCap,29,F,4789,3242
1998,BruCap,30,M,4839,3369
1998,BruCap,30,F,4697,3229
1998,BruCap,31,M,4733,3607
1998,BruCap,31,F,4618,3300
1998,BruCap,32,M,4873,3572
